name,review_count,categories,rating,latitude,longitude,price,address,zip_code,Problem
Good Harvest,145,Chinese,4.0,40.631422388901,-74.00822862194221,$$$,6324 Fort Hamilton Pkwy,11219.0,1.0
Blue Charcoal Grill,60,Barbeque,3.5,40.88987,-73.89848,$$,5981 Broadway,10471.0,1.0
Dongbei Restaurant,8,Chinese,3.0,40.75924000000001,-73.8326,$$,39-16 Prince St,11354.0,0.0
Aroma Brazil Restaurant,108,Brazilian,4.5,40.74711170000001,-73.89026379999999,$$,75-13 Roosevelt Ave,11372.0,1.0
Anderson Cake Bakery,5,Korean,2.5,40.76229,-73.81579,$,14901 41st Ave,11355.0,0.0
City Kitchen,448,Food Court,4.0,40.75874,-73.98846,$$,700 8th Ave at 44th St,10036.0,0.0
Pies-n-Thighs,2672,Southern,4.0,40.711191,-73.961424,$$,166 S 4th St,11211.0,0.0
Mikawa Japanese & Korean Modern,124,Japanese,3.5,40.753213282583104,-73.6921267990194,$$,1532 Union Turnpike,11040.0,0.0
Mr Q BBQ Grill,22,Chinese,3.0,40.63755,-74.00707,$,806 56th St,11220.0,0.0
H Mart - Yonkers,71,Grocery,4.0,40.9601819036675,-73.8426773250103,$$,1789 Central Park Ave,10710.0,0.0
Turntable LP Bar & Karaoke,133,American (New),4.0,40.747891100000004,-73.9872594,$$,34-36 W 32nd St,10001.0,0.0
Lifethyme,221,Health Markets,4.0,40.733779999999996,-73.99906,$$$,410 Ave Of The Americas,10011.0,0.0
Poke Zest,21,Hawaiian,4.0,40.72388,-73.95099,$$,629 Manhattan Ave,11222.0,0.0
Belka European Delicatessen,12,Delis,4.0,40.60579,-73.99662,$,8319 20th Ave,11214.0,0.0
Dainobu,89,Delis,4.5,40.736282,-73.9972,$$,498 6th Ave,10011.0,0.0
Blue Smoke,587,Southern,3.5,40.714486,-74.0152768,$$,255 Vesey St,10282.0,1.0
Manna's Restaurant,28,Barbeque,3.5,40.805479999999996,-73.94041999999997,$$,54 E 125th St,10035.0,0.0
Sticky's Finger Joint,359,Fast Food,4.0,40.74505,-73.97885,$$,484 3rd Ave,10016.0,0.0
Mighty Quinn's Barbeque,389,Barbeque,3.5,40.7366742117697,-74.0013010473027,$$,75 Greenwich Ave,10014.0,0.0
OFC Chicken V,85,Chicken Shop,3.5,40.6047259841289,-73.99881508201359,$,1972 86th St,11214.0,0.0
Clement,127,American (New),4.0,40.761660240377104,-73.97520986177979,$$$,700 5th Ave,10019.0,0.0
Ikimchi,9,Food Trucks,3.0,40.7401695,-73.9842682,$,Lexington Ave And 24th St,10010.0,0.0
We Rub You,3,Seafood,4.5,40.697886,-73.96906170000003,$$$,141 Flushing Ave Bldg 77,11205.0,0.0
Brodo,156,Soup,4.0,40.730089899999996,-73.98326999999998,$$,200 1st Ave,10009.0,1.0
Friendship Foods BBQ,121,Barbeque,3.5,40.7634448260069,-73.82808409631251,$$,36-22 Union St,11354.0,0.0
Seoul Lee Korean Barbecue,25,Street Vendors,3.0,40.742480680346496,-73.989225178957,$,Madison Square Park,10035.0,0.0
Food Gallery 32,767,Food Court,3.5,40.747609999999995,-73.98631,$,11 W 32nd St,10001.0,1.0
International Wings Factory,384,Chicken Wings,4.5,40.780183453869206,-73.9467542692273,$$,1762 1st Ave,10128.0,1.0
Kai Fan Asian Cuisine,33,Kosher,3.5,40.8873807,-73.9073523,$$,3717 Riverdale Ave,10463.0,1.0
Flower Brook Mifen House,24,Chinese,4.0,40.75306810000001,-73.82184699999998,$,44-35 Kissena Blvd,11355.0,1.0
Dallas BBQ,341,Barbeque,3.0,40.68973,-73.98701,$$,180 Livingston St,11201.0,0.0
MUSES 35,22,Karaoke,4.0,40.75237,-73.99205,$$,248 W 35th St,10001.0,0.0
6b,62,Delis,4.0,40.752134399999996,-73.97856970000002,$$,60 E 42nd St,10165.0,0.0
Urbanspace Vanderbilt,594,Food Court,4.0,40.754622999999995,-73.976605,$$,230 Park Ave,10169.0,0.0
Steak Freak,91,Food Trucks,4.5,40.75989320875,-73.9804392493925,$,50TH St And 6th Ave,10019.0,0.0
Poke Bowl,261,Poke,4.0,40.709569,-74.0068345,$$,104 Fulton St,10038.0,1.0
99 Favor Taste,473,Hot Pot,3.5,40.76167,-73.83179,$$,135-41 37th Ave,11354.0,1.0
My Pizza,32,Pizza,3.0,40.849785,-73.9168998,$$,1723 University Ave,10453.0,1.0
Japas 38,264,Karaoke,3.5,40.750827789306605,-73.9815673828125,$$,9 E 38th St,10016.0,1.0
Fresh&Co,112,Salad,3.0,40.7788898183644,-73.9560877288361,$$,1260 Lexington Ave,10021.0,0.0
Dumplings & Things,201,Asian Fusion,3.5,40.67109,-73.98453,$,375 5th Ave,11215.0,1.0
Domo Taco,165,Mexican,3.5,40.673587499494,-73.9567834196103,$,733 Franklin Ave,11238.0,1.0
JJ Bar & Bistro,30,American (New),4.0,40.764113099999996,-73.81078459999998,$$,15417 Roosevelt Ave,11354.0,0.0
Nyonya,377,Malaysian,2.5,40.60002,-73.99118,$$,2322 86th St,11214.0,1.0
Let's Makan,50,Desserts,4.0,40.71555374439279,-73.99803419730229,$,64A Bayard St,10013.0,0.0
Satay,134,Chinese,3.5,40.750602722168004,-73.818717956543,$$,4601 Kissena Blvd,11355.0,0.0
New Belacan Restaurant,64,Malaysian,2.5,40.6358642578125,-74.00953674316409,$$,5918 8th Ave,11220.0,1.0
Java Indonesian Restaurant,174,Indonesian,4.0,40.662645,-73.98477690000001,$$,455 7th Ave,11215.0,0.0
Selamat Pagi,247,Indonesian,4.0,40.723255,-73.944633,$$,152 Driggs Ave,11222.0,1.0
Jaya 888,276,Malaysian,3.0,40.716906200000004,-73.99988379999998,$$,90 Baxter St,10013.0,0.0
Sky Cafe,81,Indonesian,4.0,40.7419,-73.87838,$,8620 Whitney Ave,11373.0,1.0
Kopi Kopi,339,Cafes,3.5,40.7293583,-73.9983012,$$,68 W 3rd St,10012.0,1.0
New Pinang South East Asian Cuisine,241,Asian Fusion,3.0,40.7182146404843,-73.83729661190121,$$,11110 Queens Blvd,11375.0,0.0
Upi Jaya,157,Indonesian,3.5,40.743198,-73.888633,$$,76-04 Woodside Ave,11373.0,0.0
Sigiri,570,Sri Lankan,4.0,40.726261,-73.98668599999998,$$,91 1st Ave,10003.0,0.0
Burmese Bites,10,Burmese,4.5,40.747310999999996,-73.8531885,$,47-01 111st St,11368.0,1.0
Prince Noodle and Cafe 老成都,229,Noodles,4.0,40.758565399999995,-73.8315129,$,4009 Prince St,11354.0,0.0
Pot Pa Hot Pot,121,Taiwanese,4.0,40.743450700000004,-73.82587590000001,$$,59-14 Main St,11355.0,0.0
OK Ryan Restaurant,127,Chinese,4.0,40.75593170000001,-73.833735,$$,4104 College Point Blvd,11355.0,0.0
Ling Kee Beef Jerky,153,Chinese,4.5,40.714659999999995,-73.99148000000002,$,42 Canal St,10002.0,0.0
Jung's Dried Beef,12,Chinese,4.5,40.71541,-73.99928,$,58 Mulberry St,10013.0,0.0
Nan Yang Kitchen,21,Asian Fusion,3.0,40.7436325632181,-73.82586400429271,$$,59-08 Main St,11355.0,0.0
DhanShiri,57,Indian,3.5,40.710867,-73.7921906,$$,169-28 Hillside Ave,11432.0,0.0
T&T Restaurant,31,Chinese,4.0,40.7642364501953,-73.82958984375,$,46-11A Kissena Blvd,11355.0,0.0
Shell Cove BBQ Shabu Shabu Noodle,180,Hot Pot,3.5,40.740833,-73.880096,$$,8302 Broadway,11373.0,0.0
Asura Asian Bistro,301,Chinese,3.5,40.7522492,-73.991222,$$,235 W 35th St,10001.0,1.0
Kulu Desserts,264,Desserts,3.5,40.7604922983047,-73.8330032676458,$,37-06 Prince St,11354.0,1.0
Green Lotus,127,Chinese,3.5,40.726023299999994,-73.7915802,$,176-59 Union Tpke,11366.0,1.0
Traditional Hunan Style,28,Chinese,4.0,40.758829999999996,-73.83085,$$,135-23 40th Rd,11354.0,1.0
Bodhi Kosher Vegetarian Restaurant,288,Vegan,4.0,40.716409999999996,-73.99931,$$,77 Mulberry St,10013.0,0.0
Park Asia,231,Dim Sum,3.5,40.6321623490724,-74.0128705497028,$$,6521 8th Ave,11220.0,0.0
King's Kitchen,143,Chinese,3.0,40.6040020469898,-73.9969891682267,$,2051 86th St,11214.0,0.0
New Forest Cafe,41,Chinese,3.5,40.6144279270546,-74.000391201673,$,7617 New Utrecht Ave,11214.0,1.0
Amaze,245,Lounges,3.0,40.751930200000004,-73.97396090000002,$$,694 3rd Ave,10017.0,1.0
Kulu Desserts,338,Desserts,3.5,40.6341365,-74.0106602,$,806 62nd St,11220.0,1.0
MoCA Asian Bistro,469,Asian Fusion,3.5,40.72094,-73.84521,$$,107-18 70th Rd,11375.0,0.0
Amaze 58 Asian Fusion,90,Asian Fusion,3.5,40.759005200000004,-73.9620854,$$,1066 1st Ave,10022.0,0.0
Flame,86,Dim Sum,4.0,40.74152,-73.98097,$$,381 3rd Ave,10016.0,1.0
Hawkers,222,Asian Fusion,3.0,40.73298,-73.98606,$$,225 E 14th St,10003.0,1.0
Good Kitchen,284,Dim Sum,3.5,40.7613208665278,-73.8320295962952,$$,135-29 37th Ave,11354.0,0.0
Benson Eating Station,75,Dim Sum,2.0,40.598850768584796,-73.9882716536522,$$,2435 86th St,11214.0,1.0
Nan Bei Ho Corp,156,Taiwanese,3.5,40.75523,-73.76834000000002,$$,212-22 48th Ave,11364.0,0.0
Season Restaurant,43,Chinese,3.0,40.598772870144,-73.9575127512217,$,1321 Ave U,11229.0,1.0
Noodles 28,196,Chinese,3.0,40.74261,-73.97997,$$,417 3rd Ave,10016.0,1.0
Soysauce Glatt Kosher Chinese,48,Kosher,3.0,40.7325323063901,-73.8251262791069,$$,68-22 Main St,11367.0,0.0
Oriental Garden Restaurant,507,Dim Sum,3.5,40.715919899999996,-73.9972499,$$,14 Elizabeth St,10013.0,1.0
Halal Dynasty,40,Chinese,3.0,40.7122832327928,-73.78919429576192,$,17233A Hillside Ave,11432.0,0.0
Dim Sum Go Go,728,Dim Sum,3.5,40.7132415735622,-73.9977319419107,$$,5 E Broadway,10038.0,1.0
Nom Wah Tea Parlor,1752,Dim Sum,3.5,40.714490521829,-73.998153857324,$$,13 Doyers St,10013.0,0.0
No 1 Chinese Restaurant,2,Chinese,3.0,40.6475,-73.9686,$,1125 Church Ave,11218.0,1.0
18 Hipot,122,Hot Pot,3.5,40.609392,-74.000422,$$,8204 18th Ave,11214.0,1.0
39 Kings Cafe 利苑食坊,58,Dim Sum,3.0,40.7594773,-73.83205,$$,39-07 Prince St,11354.0,0.0
Good Fortune Restaurant,136,Dim Sum,2.5,40.7497948,-73.8180092,$$,46-45 Kissena Blvd,11355.0,1.0
Jade Spoon Asian Cuisine,93,Chinese,4.5,40.9804998,-73.77631269999998,$$,1473 Weaver St,10583.0,0.0
Shun Won Chinese Restaurant,90,Cantonese,3.5,40.75751939999999,-73.8288431,$,41-27 Main St,11355.0,0.0
Dumpling + Noodle,215,Noodles,3.5,40.9413694,-73.8374813,$$,26 Palmer Ave,10708.0,0.0
Pacificana,319,Dim Sum,3.5,40.6381792085612,-74.0061977741468,$$,813 55th St,11220.0,0.0
East Buffet & Restaurant,346,Dim Sum,2.5,40.75507070000001,-73.82800970000002,$$,4207 Main St,11355.0,1.0
88 Palace Restaurant,191,Dim Sum,3.0,40.714,-73.99439,$$,88 E Broadway,10002.0,1.0
Asia Harbor,74,Chinese,3.5,40.643947999999995,-73.9763473,$$,402 Church Ave,11218.0,1.0
New Lake Pavilion,415,Dim Sum,3.0,40.7425994873047,-73.8249769210815,$$,6015 Main St,11355.0,0.0
Guan Dong Yi Jia,12,Chinese,2.5,40.7642364501953,-73.82958984375,$$,46 09 Kissena Blvd,11355.0,1.0
Hong Kong Noodle 2,37,Chinese,2.5,40.7444,-73.98146,$,174 Lexington Ave,10016.0,0.0
Ku Asian Bistro,78,Sushi Bars,4.0,40.9288885066266,-73.8102234172688,$$,480 New Rochelle Rd,10708.0,0.0
New Broadway Seafood Restaurant,92,Seafood,2.5,40.74093,-73.87931,$$,83-17 Broadway,11373.0,0.0
Plump Dumpling,256,Chinese,2.5,40.730396999999996,-73.9861,$,174 2nd Ave,10003.0,0.0
Frenasia,194,Asian Fusion,3.0,40.651392,-73.837518,$$,16335 Crossbay Blvd,11414.0,1.0
Village Asian Fusion,74,Sushi Bars,4.0,40.7874,-73.72867,$$,36 Middle Neck Rd,11021.0,0.0
Shun Deck Restaurant,69,Cantonese,2.5,40.599872999999995,-73.990883,$$,2332 86th St,11214.0,0.0
A Taste of Shanghai,151,Shanghainese,3.0,40.75945,-73.83195,$$,39-07 Prince St,11354.0,0.0
Royal Seafood Restaurant,257,Dim Sum,3.0,40.7174,-73.9977,$$,103 Mott St,10013.0,0.0
South East Asian Cuisine,40,Chinese,3.5,40.9869451844329,-73.8103349216059,$$,75 Garth Rd,10583.0,0.0
Golden Unicorn,1612,Dim Sum,3.5,40.7136770496642,-73.997163364418,$$,18 E Broadway,10002.0,0.0
Yummy Oriental Restaurant,17,Chinese,3.0,40.8304631710052,-73.6888452619314,$$,86 Main St,11050.0,0.0
Grand Restaurant,309,Dim Sum,2.5,40.7590498275021,-73.82969141006471,$$,4021 Main St,11354.0,0.0
Yoshino Asian Fusion,81,Japanese,4.0,40.9258108827366,-73.8359892877887,$$,562 Gramatan Ave,10552.0,0.0
Haiku,89,Sushi Bars,3.5,40.9712262583176,-73.8064784883648,$$,717 White Plains Rd,10583.0,0.0
Aria Fusion,65,Asian Fusion,3.5,40.969349926346,-73.7086794732351,$$,385 Halstead Ave,10528.0,0.0
Pearl East,142,Dim Sum,3.5,40.791509999999995,-73.70205,$$,1191 Northern Blvd,11030.0,0.0
Haiku Asian Bistro,158,Sushi Bars,3.0,40.94077670000001,-73.8338885,$$,56 Pondfield Rd,10708.0,0.0
Lemon Tree Asian Cuisine,41,Asian Fusion,3.0,41.01529,-73.87193,$$,27 Cedar St,10522.0,0.0
Tasty House Chinese & Japanese Asian Cuisine,80,Chinese,3.5,40.93569,-73.86108,$$,857 Midland Ave,10704.0,0.0
Ginban Asian Bistro,102,Asian Fusion,3.5,40.9522219,-73.73618359999998,$$,421 Mamaroneck Ave,10543.0,0.0
La Contenta,662,Mexican,4.5,40.71873,-73.98691,$$,102 Norfolk St,10002.0,1.0
Varrio 408,328,Mexican,4.5,40.670226,-73.98575090000001,$,412 5th Ave,11215.0,1.0
Barrio Chino,1059,Mexican,4.0,40.718022,-73.990026,$$,253 Broome St,10002.0,1.0
Rosie's,598,Mexican,4.0,40.724920000000004,-73.99079,$$,29 E 2nd St,10003.0,0.0
La Loteria,284,Mexican,4.0,40.73078655309778,-74.00413595337301,$$,29 7th Ave S,10014.0,1.0
Toloache 50,1723,Mexican,4.0,40.762325,-73.9855741,$$,251 West 50th St,10012.0,0.0
Amaranto Mexican Restaurant,296,Mexican,4.5,40.703111,-73.921892,$$,887 Hart St,11237.0,0.0
Chela Modern Mexican,223,Lounges,4.5,40.670320000000004,-73.98569,$$,408 5th Ave,11215.0,0.0
Mesa Coyoacan,718,Mexican,4.0,40.715528000000006,-73.944273,$$,372 Graham Ave,11211.0,1.0
Ofrenda,902,Mexican,4.0,40.733909999999995,-74.00242,$$,113 7th Ave S,10014.0,1.0
Calexico,540,Mexican,4.0,40.77259,-73.95588000000002,$$,1491 2nd Ave,10075.0,1.0
Casa Enrique,1016,Mexican,4.0,40.743404338358005,-73.95435036769301,$$,5-48 49th Ave,11101.0,1.0
Don Chingon,305,Mexican,4.5,40.681043122149404,-73.9752403260395,$$,216 Flatbush Ave,11217.0,1.0
El Camion,635,Mexican,4.0,40.7291,-73.98105,$$,194 Ave A,10009.0,0.0
Casa Mexicana,178,Mexican,4.0,40.79898920000001,-73.966955,$$,894 Amsterdam Ave,10025.0,1.0
Homemade Taqueria,254,New Mexican Cuisine,4.0,40.7279658,-73.8921686,$,7103 Grand Ave,11378.0,1.0
Los Tacos No.1,2568,Tacos,4.5,40.7425547,-74.0060838,$,75 9th Ave,10011.0,0.0
El Mexicano Restaurant & Coffee,170,Mexican,4.0,40.59858,-73.95653,$,2102 E 15th St,11229.0,0.0
Toloache Thompson,413,Mexican,4.0,40.7286749,-73.9996277,$$,205 Thompson St,10012.0,0.0
Casa Agave,394,Bars,4.0,40.7621289160565,-73.990313728836,$$,693 9th Ave,10036.0,0.0
Taqueria Tlaxcalli,524,Mexican,4.5,40.836220000000004,-73.85488000000002,$$,2103 Starling Ave,10462.0,1.0
Mamasita Bar & Grill,841,Mexican,4.0,40.76733,-73.98945,$$,818 10th Ave,10019.0,0.0
Noche De Margaritas,300,Mexican,4.0,40.7801018,-73.94978329999998,$$,1726 2nd Ave,10128.0,0.0
Tacos Matamoros,561,Mexican,3.5,40.64781878402921,-74.0076383498633,$,4508 5th Ave,11220.0,0.0
Taqueria Coatzingo,395,Mexican,4.0,40.7471912668812,-73.88950685008442,$,7605 Roosevelt Ave,11372.0,1.0
Chavela's,963,Mexican,4.0,40.673484,-73.957267,$$,736 Franklin Ave,11238.0,0.0
Ponche Taqueria & Cantina,468,Mexican,4.0,40.763157,-73.99047,$$,420 W 49th St,10019.0,0.0
Vida Verde,736,Cocktail Bars,4.5,40.7650089,-73.983215,$$,248 W 55th St,10019.0,0.0
De Mole Astoria,338,Mexican,4.0,40.7625999,-73.9129028,$$,4220 30th Ave,11103.0,1.0
Tacuba Hell's Kitchen,542,Mexican,4.0,40.76542,-73.98719,$$,802 9th Ave,10019.0,0.0
Las Margaritas,181,Mexican,4.0,40.633339899999996,-74.02719,$$,7206 3rd Ave,11209.0,0.0
Cantina Mexicana,79,Mexican,4.0,40.57359,-74.116153,$$,140 New Dorp Ln,10306.0,1.0
Toro Loco,106,Cocktail Bars,4.0,40.704209999999996,-74.01208000000003,$$,15 Stone St,10004.0,0.0
Chihuahua,122,Mexican,4.5,40.74252225458621,-73.9176765829325,$$,47-02 Greenpoint Ave,11104.0,1.0
Fonda Park Slope,744,Mexican,4.0,40.663631439209,-73.98463439941409,$$,434 7th Ave,11215.0,0.0
Taqueria Kermes,367,Mexican,4.0,40.70785,-73.89798,$$,66-36 Fresh Pond Rd,11385.0,1.0
Taqueria El Puente,105,Mexican,4.0,40.61667,-74.03052,$,9300 5th Ave,11209.0,1.0
El Kucho Mexican Restaurant,177,Mexican,4.0,40.70073,-73.92551,$,141 Wilson Ave,11237.0,0.0
Fonda East Village,695,Mexican,4.0,40.722852,-73.98286,$$,40 Avenue B,10009.0,0.0
Taquitos Mexico,186,Mexican,4.0,40.623010859141395,-74.0011579838332,$,6720 14th Ave,11219.0,0.0
Gallito's Kitchen,249,Mexican,3.5,40.6944006,-73.99374470000002,$$,140 Montague St,11201.0,0.0
La Slowteria,212,Mexican,4.0,40.675054752231,-73.9995680865082,$$,548 Court St,11231.0,1.0
De Mole,587,Mexican,4.0,40.7391932,-73.92026240000001,$$,4502 48th Ave,11377.0,1.0
Taqueria El Gallo Azteca,106,Mexican,4.5,40.63842,-74.07866999999997,$,75 Victory Blvd,10301.0,1.0
Taqueria Maria and Ricardo,52,Mexican,4.5,40.63906,-73.96925999999998,$$,915 Cortelyou Rd,11218.0,0.0
Juquila Mexican Cuisine,144,Mexican,4.0,40.74727,-73.88318000000002,$$,40-12 83rd St,11373.0,1.0
Xixa,527,Mexican,4.5,40.7104,-73.95854,$$$,241 S 4th St,11211.0,1.0
Maizal Restaurant & Tequila Bar,277,Mexican,4.0,40.759331,-73.926035,$$,3207 34th Ave,11106.0,0.0
Coszcal De Allende,114,Mexican,4.0,40.63617,-74.0262,$$,6824 3rd Ave,11220.0,0.0
Leyenda,179,Latin American,4.0,40.684309999999996,-73.99197,$$,221 Smith St,11201.0,1.0
Tacos El Bronco,506,Mexican,4.0,40.650059999999996,-74.00915,$,4324 4th Ave,11220.0,0.0
Cemitas El Tigre,187,Mexican,4.5,40.739191299999995,-73.9198491,$$,45-14 48th Ave,11377.0,1.0
Mi Espiguita Taqueria,104,Mexican,4.5,40.7612033639422,-73.9261436462402,$,32-44 31st St,11106.0,0.0
Panchos,56,Mexican,4.5,40.8015,-73.96534,$,964 Amsterdam Ave,10025.0,0.0
Tacuba,597,Mexican,3.5,40.75585,-73.92447,$$,35-01 36th St,11106.0,1.0
Mesa Azteca,209,Mexican,4.0,40.705059999999996,-73.92022,$$,91 Wyckoff Ave,11237.0,1.0
Cafe Habana,3081,Cuban,4.0,40.722998,-73.994171,$$,17 Prince St,10012.0,0.0
Tortilleria Mexicana Los Hermanos,672,Mexican,4.0,40.7066299,-73.92198,$,271 Starr St,11237.0,0.0
El Vez Burrito Bar,101,Mexican,4.0,40.71473563767921,-74.015635,$$,259 Vesey St,10282.0,0.0
Taqueria Tepango,202,Mexican,4.0,40.6937857,-73.96163309999999,$,568 Myrtle Ave,11205.0,0.0
La Esquina,1907,Latin American,3.5,40.721371999999995,-73.997529,$$,114 Kenmare St,10012.0,1.0
Breakroom,1479,Burgers,4.5,40.71669072255421,-73.9999440120647,$$,83 Baxter St,10013.0,0.0
Claro,110,Mexican,4.0,40.6773587963142,-73.98619844894459,$$,284 3rd Ave,11215.0,0.0
El Centro,785,Mexican,4.0,40.76602000000001,-73.98688,$$,824 9th Ave,10019.0,1.0
Taqueria El Mezcal,60,Mexican,4.5,40.652563,-74.006736,$,3910 4th Ave,11232.0,1.0
Jajaja,580,Mexican,4.5,40.71415303171421,-73.99042479693891,$$,162 E Broadway,10002.0,0.0
Mezquite Restaurant,246,Mexican,4.0,40.76167,-73.9109,$$,45-06 30th Ave,11103.0,0.0
Gordo's Cantina,173,Mexican,4.0,40.75122260000001,-73.9407712,$$,24-11 Bridge Plz N,11101.0,0.0
Taqueria Santa Fe,297,Mexican,4.0,40.740766,-73.917876,$,4708 47th Ave,11377.0,1.0
Los Tacos No.1,989,Tacos,4.5,40.7575067,-73.98777170000002,$,229 W 43rd St,10036.0,0.0
El Mero Mero,52,Mexican,4.5,40.753834323302,-73.923701159656,$$,35-57 38th St,11101.0,1.0
Paloma's,103,Mexican,4.5,40.7034683227539,-73.91212463378909,$$,435 Menahan St,11237.0,0.0
Fresco's Cantina,143,Mexican,4.5,40.768370000000004,-73.93303,$$,12-14 31st Ave,11106.0,0.0
Toloache 82nd,362,Mexican,4.0,40.77648,-73.95669000000002,$$$,166 E 82nd St,10028.0,0.0
La Loncheria,45,Mexican,4.5,40.702921,-73.929105,$$,41 Wilson Ave,11237.0,0.0
Lucha Lucha,248,Mexican,4.0,40.688983,-73.951026,$$,283 Nostrand Ave,11216.0,1.0
El Nopal Restaurant & Juice Bar,84,Mexican,4.5,40.663109999999996,-73.99126,$$,631 5th Ave,11215.0,1.0
Barnacho,155,Mexican,4.0,40.7540321350098,-73.9688491821289,$$,920 2nd Ave,10017.0,1.0
La Contenta Oeste,127,Mexican,4.0,40.7352,-73.99808,$$,78 W 11th St,10011.0,0.0
Nacho Macho Taco,130,Mexican,4.5,40.680576,-73.977874,$,82 5th Ave,11217.0,1.0
Taqueria Diana,681,Mexican,4.0,40.7284337609976,-73.9879844318771,$,129 2nd Ave,10003.0,1.0
Juquila Kitchen and Bar,69,New Mexican Cuisine,4.0,40.7532,-73.93436,$$,39-05 29th St,11101.0,0.0
Florentinas Restaurant,103,Mexican,4.0,40.71867,-73.9449099,$,454 Graham Ave,11211.0,0.0
Taqueria St. Marks Place,375,Mexican,4.0,40.7278587780221,-73.98561380859921,$$,79 St Marks Pl,10003.0,0.0
Ho' Brah a taco joint,736,Mexican,4.0,40.623006,-74.031548,$$,8618 3rd Ave,11209.0,0.0
Las Catrinas Mexican Bar & Eatery,225,Mexican,4.0,40.7614214682633,-73.9246649456171,$$,32-02 Broadway,11106.0,0.0
Taqueria El Patron Mexican Grill,158,Mexican,3.5,40.6609280639479,-73.9614267185271,$$,51 Lincoln Rd,11225.0,1.0
The Haab,167,Mexican,4.0,40.740272999999995,-73.917675,$$,4722 48th Ave,11377.0,0.0
Rocco's Tacos & Tequila Bar,1120,Bars,3.5,40.69319596606,-73.9885798943981,$$,339 Adams St,11201.0,0.0
Los Portales,227,Mexican,4.0,40.7631768211379,-73.9282260153443,$,2508 Broadway,11105.0,0.0
Oxido,211,Mexican,4.0,40.7417158567418,-73.99036591522191,$$,18 W 23rd St,10010.0,1.0
Homemade Taqueria,303,Tacos,4.0,40.754693908404796,-73.91656290079791,$,45-09 34th Ave,11101.0,1.0
Cafe Ollin,372,Mexican,4.0,40.79122879999999,-73.93953859999998,$$,339 E 108th St,10029.0,0.0
Mayahuel Mariposa,587,Mexican,4.0,40.727109999999996,-73.98817,$$,304 E 6th St,10003.0,0.0
El Parador Cafe,409,Mexican,4.0,40.744459899999995,-73.97471999999998,$$,325 E 34th St,10016.0,1.0
Taco Morelos,83,Mexican,4.0,40.71783,-73.95773,$,N 7th And Bedford Ave,11211.0,0.0
Mallenche Mexican Grill,82,Mexican,4.0,40.64911,-73.96427,$,1621 Church Ave,11226.0,1.0
Casa Publica,86,Mexican,4.0,40.718194,-73.9520543,$$$,594 Union Ave,11211.0,0.0
La Loba Cantina,95,Cocktail Bars,4.0,40.64577,-73.97288,$$,709 Church Ave,11218.0,1.0
Two Lizards Mexican Bar & Grill,424,Mexican,3.5,40.768857000000004,-73.955524,$$,1365 1st Ave,10021.0,0.0
Hell's Kitchen,350,Mexican,4.0,40.7638823425707,-73.9884334000586,$$,754 9th Ave,10019.0,0.0
Gran Electrica,430,Mexican,3.5,40.7027,-73.99314,$$,5 Front St,11201.0,1.0
Alta Calidad,140,Mexican,4.0,40.68011,-73.96818,$$,552 Vanderbilt Ave,11238.0,1.0
El Diablito Taqueria,288,Mexican,4.0,40.72504,-73.98917,$,60 E 3rd St,10003.0,1.0
La Superior,540,Mexican,3.5,40.713570000000004,-73.96363000000002,$$,295 Berry St,11211.0,1.0
Friducha,54,Mexican,4.0,40.73152,-73.95432,$$,946 Manhattan Ave,11222.0,0.0
Cantina Taqueria & Tequila Bar,433,Mexican,4.0,40.8003063353508,-73.95495690492349,$$,1838 7th Ave,10026.0,1.0
Tacos Y Jugos Genesis,97,Mexican,4.5,40.74359717346472,-73.8868284970522,$,7804 Woodside Ave,11373.0,0.0
Don Patron Bar & Grill,39,Mexican,4.5,40.64778,-73.96793000000002,$$,1217 Church Ave,11218.0,1.0
Conmigo,143,Cocktail Bars,4.0,40.77793,-73.94901999999998,$$,1685 1st Ave,10128.0,1.0
Miti Miti,637,Latin American,4.0,40.6786672454389,-73.97912008180809,$$,138 5th Ave,11217.0,0.0
Acapulco,256,Mexican,4.0,40.7367,-73.95517,$,1116 Manhattan Ave,11222.0,0.0
Miscelanea NY,320,Coffee & Tea,5.0,40.726859999999995,-73.99075,$,63 E 4th St,10003.0,0.0
El Gallo Taqueria,167,Tex-Mex,4.0,40.6035151454871,-73.9779098353486,$$,214 Highlawn Ave,11223.0,1.0
Los Mariscos,455,Seafood,4.5,40.74207,-74.00565,$,409 W 15th St,10011.0,1.0
Mad Dog & Beans Mexican Cantina,798,Mexican,3.5,40.704168,-74.010261,$$,83 Pearl St,10004.0,1.0
Bar San Miguel,118,Mexican,4.0,40.68134000000001,-73.99382790000001,$$,307 Smith St,11231.0,1.0
Alma Restaurant,453,Mexican,3.5,40.68557,-74.00215,$$,187 Columbia St,11231.0,0.0
La Mesita Restaurant,71,Mexican,4.0,40.699256899999995,-73.9152222,$,1513 Myrtle Ave,11237.0,0.0
El Mariachi Restaurant,43,Mexican,4.0,40.74604420000001,-73.8978364,$$,6712 Roosevelt Ave,11377.0,1.0
Blue Maiz,200,Mexican,4.0,40.75543,-73.99070999999998,$,606 8th Ave,10018.0,0.0
Blue Agave,197,Mexican,4.0,40.6330902,-74.0268565,$$,7215-B 3rd Ave,11209.0,1.0
