ID,Complaint.Type,Descriptor,Location.Type,Incident.Zip,Incident.Address,Borough,Latitude,Longitude,open.date,open.time,weekday,work
1044337,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,370 WEST 51 STREET,MANHATTAN,40.76386068,-73.98791763,2017/9/19,10:33:38 PM,3,1
1045106,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,597 MANHATTAN AVENUE,BROOKLYN,40.72306913,-73.95039412,2017/7/4,1:05:58 AM,3,1
1046182,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,497 DEKALB AVENUE,BROOKLYN,40.69072751,-73.95706755,2017/12/12,1:31:46 AM,3,1
1046451,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10034,4863 BROADWAY,MANHATTAN,40.86678509,-73.92377808,2017/10/10,9:47:02 PM,3,1
1046620,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11215,683 5 AVENUE,BROOKLYN,40.66157758,-73.99317331,2017/7/25,9:41:21 PM,3,1
1046654,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,497 DEKALB AVENUE,BROOKLYN,40.69072751,-73.95706755,2017/7/25,10:06:49 PM,3,1
1047781,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,20 PRINCE STREET,MANHATTAN,40.72282442,-73.99442252,2017/10/10,11:29:15 PM,3,1
1047784,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,,MANHATTAN,40.72693345,-73.99991702,2017/10/10,10:23:07 PM,3,1
1047883,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10029,1 AVENUE,MANHATTAN,40.79122935,-73.9388916,2017/10/10,10:11:04 PM,3,1
1048343,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,234 WEST 14 STREET,MANHATTAN,40.73901586,-74.00080471,2017/2/28,12:30:59 AM,3,1
1048858,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10453,64 EAST 183 STREET,BRONX,40.85827145,-73.90246274,2017/9/19,1:08:35 AM,3,1
1050228,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10458,,BRONX,40.85737258,-73.88601586,2017/4/18,11:16:04 PM,3,1
1050305,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10458,,BRONX,40.85737258,-73.88601586,2017/4/18,11:49:01 PM,3,1
1050326,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10128,1744 2 AVENUE,MANHATTAN,40.78092527,-73.94950969,2017/4/18,10:08:59 PM,3,1
1050403,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,118 SAINT MARKS PLACE,MANHATTAN,40.72727826,-73.98456889,2017/6/6,12:20:21 AM,3,1
1050435,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,3212 CONEY ISLAND AVENUE,BROOKLYN,40.57748673,-73.95960623,2017/6/6,12:33:09 AM,3,1
1050579,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10001,50 WEST 33 STREET,MANHATTAN,40.74865197,-73.98717692,2017/6/6,5:08:55 PM,3,1
1050581,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,3915 BROADWAY,MANHATTAN,40.83823971,-73.94183715,2017/6/6,3:56:35 AM,3,1
1050584,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,81 AVENUE A,MANHATTAN,40.72506594,-73.98426995,2017/7/25,1:15:57 AM,3,1
1050642,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,444 PARK AVENUE SOUTH,MANHATTAN,40.74470449,-73.98308161,2017/10/17,12:44:29 AM,3,1
1050675,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,16 1 AVENUE,MANHATTAN,40.72349367,-73.98825325,2017/7/25,1:02:01 AM,3,1
1050681,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11221,1264 MYRTLE AVENUE,BROOKLYN,40.6979227,-73.9267336,2017/6/6,2:28:07 AM,3,1
1050717,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11208,3412 FULTON STREET,BROOKLYN,40.68432691,-73.86978716,2017/7/25,12:58:07 AM,3,1
1050811,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,459 MYRTLE AVENUE,BROOKLYN,40.69332462,-73.96710163,2017/7/25,1:44:31 AM,3,1
1050899,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11229,2715 AVENUE U,BROOKLYN,40.60014699,-73.94451129,2017/7/25,11:22:17 PM,3,1
1050904,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,3212 CONEY ISLAND AVENUE,BROOKLYN,40.57748673,-73.95960623,2017/7/25,3:47:48 AM,3,1
1051944,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,497 DEKALB AVENUE,BROOKLYN,40.69072751,-73.95706755,2017/8/22,1:02:01 AM,3,1
1052012,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11233,,BROOKLYN,40.67659809,-73.93038384,2017/8/22,12:00:30 AM,3,1
1052127,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10023,161 WEST 72 STREET,MANHATTAN,40.77811034,-73.98042649,2017/8/22,6:32:48 AM,3,1
1052134,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,505 DEKALB AVENUE,BROOKLYN,40.69075759,-73.95677906,2017/8/22,10:36:22 PM,3,1
1052367,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,949 GRAND STREET,BROOKLYN,40.71300542,-73.93635895,2017/6/13,12:30:05 PM,3,1
1054141,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,803 NINTH AVENUE,MANHATTAN,40.7655706,-73.9874408,2017/9/19,9:03:14 PM,3,1
1055088,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11230,1624 CONEY ISLAND AVENUE,BROOKLYN,40.61793824,-73.96388977,2017/2/28,10:19:16 PM,3,1
1055116,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11218,1108 CORTELYOU ROAD,BROOKLYN,40.63972478,-73.96772979,2017/2/28,11:37:31 PM,3,1
1055117,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11218,1008 CORTELYOU ROAD,BROOKLYN,40.63932977,-73.96860195,2017/2/28,11:30:43 PM,3,1
1055160,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,925 FULTON STREET,BROOKLYN,40.68334712,-73.96621238,2017/2/28,11:08:52 PM,3,1
1055180,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10033,4193 BROADWAY,MANHATTAN,40.84811307,-73.93780921,2017/2/28,7:13:19 PM,3,1
1055416,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,,BROOKLYN,40.71450142,-73.96128714,2017/7/25,10:18:48 PM,3,1
1055424,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10036,,MANHATTAN,40.75857397,-73.98504894,2017/7/25,11:10:29 PM,3,1
1055425,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,567 UNION AVENUE,BROOKLYN,40.71748705,-73.95219476,2017/7/25,11:14:43 PM,3,1
1055447,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10128,1744 2 AVENUE,MANHATTAN,40.78092527,-73.94950969,2017/7/25,10:57:27 PM,3,1
1055483,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11209,10007 4 AVENUE,BROOKLYN,40.61265522,-74.03378786,2017/7/25,11:15:08 PM,3,1
1055485,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10010,337 3 AVENUE,MANHATTAN,40.73996968,-73.98230696,2017/7/25,11:06:44 PM,3,1
1055496,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,18 WYCKOFF AVENUE,BROOKLYN,40.70650025,-73.9227639,2017/7/25,10:09:26 PM,3,1
1055497,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10128,1744 2 AVENUE,MANHATTAN,40.78092527,-73.94950969,2017/7/25,10:08:28 PM,3,1
1055536,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,802 NINTH AVENUE,MANHATTAN,40.76550199,-73.98746608,2017/7/25,8:48:48 PM,3,1
1055541,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,169 EAST BROADWAY,MANHATTAN,40.7140793,-73.98983487,2017/7/25,11:13:12 PM,3,1
1055603,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10026,196 LENOX AVENUE,MANHATTAN,40.80444141,-73.94790614,2017/7/25,10:48:37 PM,3,1
1055604,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,40 LUDLOW STREET,MANHATTAN,40.71620379,-73.99033597,2017/7/25,10:27:04 PM,3,1
1055619,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,292 BEDFORD AVENUE,BROOKLYN,40.71436147,-73.96139183,2017/7/25,9:45:16 PM,3,1
1055654,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10128,1744 2 AVENUE,MANHATTAN,40.78092527,-73.94950969,2017/7/25,10:03:27 PM,3,1
1055670,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,199 RICHARDSON STREET,BROOKLYN,40.71898422,-73.94295132,2017/7/25,10:23:16 PM,3,1
1055671,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,497 DEKALB AVENUE,BROOKLYN,40.69072751,-73.95706755,2017/7/25,10:20:45 PM,3,1
1055672,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,360 3 AVENUE,MANHATTAN,40.74089181,-73.98165715,2017/7/25,10:14:24 PM,3,1
1055712,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,2027 EMMONS AVENUE,BROOKLYN,40.58369627,-73.94794512,2017/7/25,11:20:01 PM,3,1
1055714,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,,BROOKLYN,40.58366904,-73.94842756,2017/7/25,10:51:40 PM,3,1
1056090,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,,MANHATTAN,40.74455903,-73.98317548,2017/10/17,1:40:26 AM,3,1
1056504,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,21 ESSEX STREET,MANHATTAN,40.71531994,-73.98988518,2017/8/22,11:21:23 PM,3,1
1056562,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10037,2254 5 AVENUE,MANHATTAN,40.81419597,-73.93658371,2017/8/22,11:41:09 PM,3,1
1056580,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,206 9 AVENUE,MANHATTAN,40.7462318,-74.00150133,2017/8/22,9:49:37 PM,3,1
1056587,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,232 ELIZABETH STREET,MANHATTAN,40.72317298,-73.99395709,2017/8/22,10:02:31 PM,3,1
1056595,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,206 9 AVENUE,MANHATTAN,40.7462318,-74.00150133,2017/8/22,10:09:21 PM,3,1
1056676,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10030,2261 7 AVENUE,MANHATTAN,40.81410128,-73.94456772,2017/6/20,11:30:30 PM,3,1
1057637,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10026,,MANHATTAN,40.80441984,-73.95536877,2017/11/14,11:07:28 PM,3,1
1057703,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10029,227 EAST 115 STREET,MANHATTAN,40.79678769,-73.93939213,2017/12/12,9:51:44 PM,3,1
1058573,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,,BROOKLYN,40.67828062,-73.95884576,2017/12/12,11:43:22 AM,3,1
1058580,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10040,160 DYCKMAN STREET,MANHATTAN,40.86371255,-73.92611349,2017/8/22,9:07:21 PM,3,1
1058597,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10040,160 DYCKMAN STREET,MANHATTAN,40.86371255,-73.92611349,2017/8/22,9:46:45 PM,3,1
1058598,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10040,160 DYCKMAN STREET,MANHATTAN,40.86371255,-73.92611349,2017/8/22,8:14:41 PM,3,1
1058614,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10040,160 DYCKMAN STREET,MANHATTAN,40.86371255,-73.92611349,2017/8/22,9:16:15 PM,3,1
1058615,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10040,160 DYCKMAN STREET,MANHATTAN,40.86371255,-73.92611349,2017/8/22,8:54:13 PM,3,1
1058784,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10040,160 DYCKMAN STREET,MANHATTAN,40.86371255,-73.92611349,2017/8/22,8:10:43 PM,3,1
1089391,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,176 LUDLOW STREET,MANHATTAN,40.72172048,-73.987514,2017/10/17,11:07:20 PM,3,1
1093184,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10028,1629 2 AVENUE,MANHATTAN,40.77690823,-73.95246261,2017/9/19,9:09:26 PM,3,1
1098813,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,232 ELIZABETH STREET,MANHATTAN,40.72317298,-73.99395709,2017/8/29,11:23:27 PM,3,1
1100753,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,497 DEKALB AVENUE,BROOKLYN,40.69072751,-73.95706755,2017/11/14,12:24:04 AM,3,1
1104501,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10040,111 DYCKMAN STREET,MANHATTAN,40.86203208,-73.92500909,2017/8/1,8:48:45 PM,3,1
1104579,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11217,33 LAFAYETTE AVENUE,BROOKLYN,40.68689067,-73.97765882,2017/9/19,1:29:38 AM,3,1
1104594,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10472,1460 WESTCHESTER AVENUE,BRONX,40.82835954,-73.88184148,2017/10/17,1:10:52 AM,3,1
1104633,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,327 BOWERY,MANHATTAN,40.72581331,-73.99199058,2017/9/19,1:25:33 AM,3,1
1104654,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,484 UNION AVENUE,BROOKLYN,40.71495071,-73.95175288,2017/9/19,1:21:44 AM,3,1
1104702,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,176 2 AVENUE,MANHATTAN,40.73052826,-73.98625673,2017/9/19,9:02:05 AM,3,1
1104773,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,204 WEST 14 STREET,MANHATTAN,40.73875786,-74.00019486,2017/10/17,11:18:12 PM,3,1
1104790,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10036,142 WEST 46 STREET,MANHATTAN,40.75791502,-73.98351862,2017/9/19,3:06:26 AM,3,1
1110226,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,183 BLEEKER STREET,MANHATTAN,40.72905515,-74.00094169,2017/10/17,2:39:55 AM,3,1
1112992,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10025,2756 BROADWAY,MANHATTAN,40.80111935,-73.96788994,2017/8/29,11:34:55 PM,3,1
1114293,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11210,1347 FLATBUSH AVENUE,BROOKLYN,40.63816354,-73.9533145,2017/10/17,1:20:25 AM,3,1
1115793,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,183 BLEECKER STREET,MANHATTAN,40.72905515,-74.00094169,2017/12/12,2:06:06 AM,3,1
1115888,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,55 3 AVENUE,MANHATTAN,40.73099515,-73.98884006,2017/12/12,12:41:32 AM,3,1
1115906,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,,MANHATTAN,40.7428118,-73.99657889,2017/12/12,12:26:46 AM,3,1
1115925,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,116 10 AVENUE,MANHATTAN,40.74420325,-74.00669441,2017/12/12,12:14:02 AM,3,1
1116002,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,683 GRAND STREET,BROOKLYN,40.71153872,-73.94507144,2017/12/12,12:03:23 AM,3,1
1116021,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10027,2451 FREDRICK DOUGLASS BOULEVARD,MANHATTAN,40.81418808,-73.94824893,2017/12/12,12:22:20 AM,3,1
1116060,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,510 LAGUARDIA PLACE,MANHATTAN,40.72771022,-73.99926759,2017/12/12,4:11:48 AM,3,1
1116111,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,37 EAST 29 STREET,MANHATTAN,40.74444123,-73.98478145,2017/1/24,1:56:18 AM,3,1
1116112,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11203,578 ALBANY AVENUE,BROOKLYN,40.66049705,-73.93978989,2017/1/24,1:46:31 AM,3,1
1116113,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,155 RIVINGTON STREET,MANHATTAN,40.7192033,-73.98549789,2017/1/24,12:40:08 AM,3,1
1116287,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,1088 FULTON STREET,BROOKLYN,40.68142275,-73.95710239,2017/1/24,11:44:26 PM,3,1
1116350,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,261 EAST 10 STREET,MANHATTAN,40.7284117,-73.98355839,2017/11/14,8:40:15 PM,3,1
1116381,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11215,683 5 AVENUE,BROOKLYN,40.66157758,-73.99317331,2017/8/1,9:06:54 PM,3,1
1116434,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11207,1637 BROADWAY,BROOKLYN,40.68494488,-73.91403076,2017/10/17,12:46:49 AM,3,1
1116436,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10028,1589 2 AVENUE,MANHATTAN,40.77558841,-73.95342396,2017/10/17,12:07:43 AM,3,1
1116461,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11207,1639 BROADWAY,BROOKLYN,40.68492014,-73.91398753,2017/10/17,1:12:45 AM,3,1
1116462,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10027,2346 12 AVENUE,MANHATTAN,40.82014013,-73.9587797,2017/10/17,1:49:05 AM,3,1
1116503,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11225,50 LINCOLN ROAD,BROOKLYN,40.66081917,-73.96121016,2017/10/17,12:11:30 PM,3,1
1116552,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,,MANHATTAN,40.74382559,-73.9795091,2017/10/17,9:48:42 PM,3,1
1116572,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11207,123 JAMAICA AVENUE,BROOKLYN,40.67892152,-73.89582809,2017/10/17,3:27:37 AM,3,1
1116918,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,118 ST MARKS PLACE,MANHATTAN,40.72727826,-73.98456889,2017/12/12,3:30:16 AM,3,1
1117963,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,44 WILSON AVENUE,BROOKLYN,40.70277711,-73.92938633,2017/9/26,10:44:49 PM,3,1
1118067,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10453,64 EAST 183 STREET,BRONX,40.85827145,-73.90246274,2017/10/17,1:10:27 AM,3,1
1118096,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10452,1534 UNIVERSITY AVENUE,BRONX,40.84576225,-73.92203475,2017/10/17,12:47:30 AM,3,1
1118100,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10128,1662 THIRD AVENUE,MANHATTAN,40.78336036,-73.95068141,2017/10/17,11:46:59 PM,3,1
1118121,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,178 LUDLOW STREET,MANHATTAN,40.72176714,-73.98749235,2017/10/17,9:27:55 PM,3,1
1118123,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,194 BEDFORD AVENUE,BROOKLYN,40.7174674,-73.95813255,2017/10/17,10:24:32 PM,3,1
1118145,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,20 PRINCE STREET,MANHATTAN,40.72282442,-73.99442252,2017/10/17,10:06:54 PM,3,1
1118172,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11230,1624 CONEY ISLAND AVENUE,BROOKLYN,40.61793824,-73.96388977,2017/9/19,1:04:29 PM,3,1
1118191,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,20 PRINCE STREET,MANHATTAN,40.72282442,-73.99442252,2017/10/17,10:05:05 PM,3,1
1118207,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,206 9 AVENUE,MANHATTAN,40.7462318,-74.00150133,2017/10/17,8:26:44 PM,3,1
1118208,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10034,238 SHERMAN AVENUE,MANHATTAN,40.86597801,-73.91953085,2017/10/17,11:59:48 PM,3,1
1118214,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,308 BEDFORD AVENUE,BROOKLYN,40.7138099,-73.96174926,2017/10/17,11:04:21 PM,3,1
1118386,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,411 TROUTMAN STREET,BROOKLYN,40.70694747,-73.92250008,2017/3/7,11:09:47 PM,3,1
1118494,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,154 PRINCE STREET,MANHATTAN,40.72589867,-74.00117255,2017/11/14,3:41:12 PM,3,1
1118499,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10453,,BRONX,40.8513185,-73.90841182,2017/11/14,2:23:52 AM,3,1
1118528,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11215,497 5 AVENUE,BROOKLYN,40.66727804,-73.98787024,2017/11/14,2:18:15 AM,3,1
1118597,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,119 MACDOUGAL STREET,MANHATTAN,40.73021344,-74.00031751,2017/12/12,10:13:57 PM,3,1
1118598,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,,MANHATTAN,40.7428118,-73.99657889,2017/12/12,10:49:41 PM,3,1
1118599,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,,MANHATTAN,40.7428118,-73.99657889,2017/12/12,11:29:24 PM,3,1
1118617,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,,MANHATTAN,40.7428118,-73.99657889,2017/12/12,11:01:32 PM,3,1
1118658,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10036,401 WEST 48 STREET,MANHATTAN,40.76242266,-73.99028594,2017/12/12,10:45:56 PM,3,1
1118669,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10036,401 WEST 48 STREET,MANHATTAN,40.76242266,-73.99028594,2017/12/12,8:53:55 PM,3,1
1118670,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10010,272 THIRD AVENUE,MANHATTAN,40.7379031,-73.9838339,2017/12/12,9:26:17 PM,3,1
1118671,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,,MANHATTAN,40.76473626,-73.98803299,2017/12/12,9:58:31 PM,3,1
1118685,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10021,1326 2 AVENUE,MANHATTAN,40.76739761,-73.95937913,2017/12/12,11:19:27 PM,3,1
1118687,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11225,701 FLATBUSH AVENUE,BROOKLYN,40.65601811,-73.95994792,2017/12/12,10:21:23 PM,3,1
1118750,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11225,701 FLATBUSH AVENUE,BROOKLYN,40.65601811,-73.95994792,2017/12/12,10:30:46 PM,3,1
1118759,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10128,1662 THIRD AVENUE,MANHATTAN,40.78336036,-73.95068141,2017/11/14,10:05:38 PM,3,1
1118786,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10128,1742 2 AVENUE,MANHATTAN,40.78083472,-73.94957475,2017/12/12,11:42:26 PM,3,1
1118806,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10036,268 WEST 47 STREET,MANHATTAN,40.76002338,-73.98659357,2017/12/12,10:02:44 PM,3,1
1118833,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10463,3638 BAILEY AVENUE,BRONX,40.88352475,-73.8985272,2017/11/14,2:44:40 AM,3,1
1118847,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,438 3 AVENUE,MANHATTAN,40.74346607,-73.97978347,2017/12/12,9:53:32 PM,3,1
1118876,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,,MANHATTAN,40.7428118,-73.99657889,2017/12/12,11:42:57 PM,3,1
1118910,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,53 BROADWAY,BROOKLYN,40.71061375,-73.9665809,2017/12/12,10:43:54 PM,3,1
1122158,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10025,924 AMSTERDAM AVENUE,MANHATTAN,40.80000172,-73.96604481,2017/6/6,11:55:58 PM,3,1
1124011,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,3212 CONEY ISLAND AVENUE,BROOKLYN,40.57748673,-73.95960623,2017/1/3,2:00:05 AM,3,1
1124067,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10454,237 WILLIS AVENUE,BRONX,40.8092114,-73.92282171,2017/1/3,2:12:58 AM,3,1
1124120,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10030,2273 7 AVENUE,MANHATTAN,40.81442778,-73.94432902,2017/1/3,1:56:30 AM,3,1
1124136,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,292 BEDFORD AVENUE,BROOKLYN,40.71436147,-73.96139183,2017/1/3,10:32:14 PM,3,1
1124171,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11236,1370 ROCKAWAY PARKWAY,BROOKLYN,40.64633409,-73.90366625,2017/1/3,11:50:07 PM,3,1
1124216,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11207,856 KNICKERBOCKER AVENUE,BROOKLYN,40.69161916,-73.90573918,2017/1/3,8:37:54 PM,3,1
1124217,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10463,3648 BAILEY AVENUE,BRONX,40.88355217,-73.89849823,2017/1/3,11:10:56 PM,3,1
1124218,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10034,524 WEST WEST 207 STREET,MANHATTAN,40.86522878,-73.91964383,2017/1/3,10:03:10 PM,3,1
1124230,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10026,2149 FREDERICK DOUGLASS BOULEVARD,MANHATTAN,40.80428264,-73.95548084,2017/1/3,10:13:11 PM,3,1
1124271,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10029,172 EAST 106 STREET,MANHATTAN,40.79186116,-73.94539159,2017/1/3,9:57:39 PM,3,1
1124374,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,129 AVENUE C,MANHATTAN,40.72483716,-73.97832075,2017/1/3,2:34:36 AM,3,1
